Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
MayThe4thBeWithYou,"7:34 AM · May 4, 2020",The Sting@TheSting17,"#MayThe4thBeWithYou so 'ere's Brick Vader to celebrate. Put the kettle on Errol.
Sound on for this one. 2:195K views1148153",1,153,11,48,#MayThe4thBeWithYou,,0,123
MayThe4thBeWithYou,"7:43 AM · May 4, 2020",alivia @aliviahannant,*blows kiss to the stars* for luke skywalker  #MayThe4thBeWithYou0:2822.3K viewsFrom 𝒟𝒶𝓃𝒾𝑒ℒ365197,1,197,3,65,#MayThe4thBeWithYou,,0,97
MayThe4thBeWithYou,"8:14 AM · May 4, 2020",The Mary Rose@MaryRoseMuseum,"Closed, we are, but celebrate #StarWarsDay, we must!

#MayThe4thBeWithYou0:30",1,,,,"#StarWarsDay,#MayThe4thBeWithYou",,0,77
MayThe4thBeWithYou,"8:13 AM · May 4, 2020",Britton Wearn@BCWearn,It's #StarWarsDay and Yoda has visited! #MayThe4thBeWithYou11,0,1,,1,"#StarWarsDay,#MayThe4thBeWithYou",,0,61
MayThe4thBeWithYou,"7:17 AM · May 4, 2020",Words From Blerds (Podcast At Home)@WordsFromBlerds,"shout out to the legend, finn 
you deserved better #MayThe4thBeWithYou0:581.4K views2322",1,22,2,3,#MayThe4thBeWithYou,,0,88
MayThe4thBeWithYou,"7:17 AM · May 4, 2020",ℯ𝓇𝒾𝒸𝓀𝒶@valcontents_,It’s Star Wars day lemme post this again! #MayThe4thBeWithYou0:143.8K views350156,1,156,3,50,#MayThe4thBeWithYou,,0,81
MayThe4thBeWithYou,"8:13 AM · May 4, 2020",𝑻𝒉𝒆 𝑭𝒖𝒓𝒚 𝒐𝒇 🅟🅢🅛@penswolo,"I have more than this but I’m too lazy to bring it out. 
#MayThe4thBeWithYou",0,,,,#MayThe4thBeWithYou,,0,76
MayThe4thBeWithYou,"7:04 AM · May 4, 2020",Shana Fierce@shanafrc,The tragic story that started it all. #MayThe4thBeWithYou19306892,0,892,19,306,#MayThe4thBeWithYou,,0,65
MayThe4thBeWithYou,"7:23 AM · May 4, 2020",tcw spoilers !! | the finale broke me .@padmesanckin,"happy star wars day 
#MayThe4thBeWithYou0:3213.1K viewsFrom tcw spoilers !! | the finale broke me .134109",1,109,1,34,#MayThe4thBeWithYou,,0,105
MayThe4thBeWithYou,"7:48 AM · May 4, 2020",Team Secret@teamsecret,"Today is the only day you can retweet this, don't mess it up #MayThe4thBeWithYou0:086.4K views3265336",1,336,3,265,#MayThe4thBeWithYou,,0,101
MayThe4thBeWithYou,"6:58 AM · May 4, 2020",ju@adamdrivor,happy #MayThe4thBeWithYou day 2:204.6K viewsFrom ju23169,1,69,2,31,#MayThe4thBeWithYou,,0,56
MayThe4thBeWithYou,"8:13 AM · May 4, 2020",Destinie@Destro_ex,The tragic story that started it all #MayThe4thBeWithYou,0,,,,#MayThe4thBeWithYou,,0,56
MayThe4thBeWithYou,"6:28 AM · May 4, 2020",John@Jchughes413,"With so many wrongs in 2020, #CloneWars is one thing that’s gone right. #MayThe4thBeWithYouGIF420",1,20,,4,"#CloneWars,#MayThe4thBeWithYou",,0,97
MayThe4thBeWithYou,"7:00 AM · May 4, 2020",AFC@theafcdotcom,"Happy Intergalactic Star Wars Day from the AFC fam!!!!!! 

#MayThe4thBeWithYou44257",0,57,4,42,#MayThe4thBeWithYou,,0,83
MayThe4thBeWithYou,"7:17 AM · May 4, 2020",Adam Rush@rush_adam,"Rogue One is a masterpiece, any other opinion is wrong 

#MayThe4thBeWithYou
#StarWarsDayGIF2473522",1,522,24,73,"#MayThe4thBeWithYou,#StarWarsDay",,0,99
MayThe4thBeWithYou,"8:12 AM · May 4, 2020",Spectacular Cow@FlawridaProject,Shout out to the women of Star Wars #MayThe4thBeWithYou1,0,1,,,#MayThe4thBeWithYou,,0,56
MayThe4thBeWithYou,"8:10 AM · May 4, 2020",Joanne Piekarski@JoannePiekarski,So what do you do at 4 in the morning on May 4th?  Make a Max Kanata Frittata #MayThe4thBeWithYou,0,,,,#MayThe4thBeWithYou,,0,97
MayThe4thBeWithYou,"8:00 AM · May 4, 2020",Disneyland Paris EN@DisneyParis_EN,From our galaxy to yours... Happy Star Wars Day!  Share your favourite pictures with Star Wars characters below! And remember… #MayThe4thBeWithYou11359,0,59,1,13,#MayThe4thBeWithYou,,0,151
MayThe4thBeWithYou,"7:59 AM · May 4, 2020",Humanoid History@HumanoidHistory,"STAR WARS poster art by Ralph McQuarrie, Tom Jung, Rick Sternbach, and Tom Chantrell. #MayThe4thBeWithYou22154",0,54,2,21,#MayThe4thBeWithYou,,0,110
MayThe4thBeWithYou,"7:58 AM · May 4, 2020",TVNewsCaps@TVNewsCaps100,"Anyone for a Star Wars themed barbecue???
#MayThe4thBeWithYou
316",0,16,,3,#MayThe4thBeWithYou,,0,65
MayThe4thBeWithYou,"7:06 AM · May 4, 2020",Heather@coffeebucks,I have been waiting a while for this #MayThe4thBeWithYou18,0,18,,,#MayThe4thBeWithYou,,0,58
MayThe4thBeWithYou,"7:05 AM · May 4, 2020",karla@kyberkaryey,#MayThe4thBeWithYou yeah idk what a war in the stars is but stream for peeta mellark 0:29196 views1110,1,10,1,1,#MayThe4thBeWithYou,,0,102
MayThe4thBeWithYou,"6:56 AM · May 4, 2020",Ada Mabelin@adamabelin,I still have so much to learn after doing this one but... #MayThe4thBeWithYou!2329,0,29,2,3,#MayThe4thBeWithYou,,0,82
MayThe4thBeWithYou,"6:51 AM · May 4, 2020",Disalure@misteradis,I make good footwears. Kindly place your orders today. #MayThe4thBeWithYou196,0,6,1,9,#MayThe4thBeWithYou,,0,77
MayThe4thBeWithYou,"8:05 AM · May 4, 2020",Discover Ireland@GoToIreland,"Did you know that Co. Kerry was a backdrop for Star Wars: The Force Awakens? #MayThe4thBeWithYou 
 im.nowhere [IG]18",0,8,,1,#MayThe4thBeWithYou,,0,116
MayThe4thBeWithYou,"8:03 AM · May 4, 2020",Dr. Alfredo Carpineti @DrCarpineti,#MayThe4thBeWithYou the day I reply and flirt exclusively in Star Wars gifs!GIF119,1,9,1,1,#MayThe4thBeWithYou,,0,82
MayThe4thBeWithYou,"7:53 AM · May 4, 2020",RAF Lossiemouth@RAFLossiemouth,"Typhoons were scrambled this morning after ATC reported hearing unusual sounds over the radio from an unidentified aircraft.

1x Millennium Falcon, registration YT 492727ZED, was visually identified by #TeamLossie QRA.

#MayThe4thBeWithYou #MayThe4th 1/3643111",0,111,6,43,"#TeamLossie,#MayThe4thBeWithYou,#MayThe4th",,0,260
MayThe4thBeWithYou,"7:47 AM · May 4, 2020",issa is in pain | finale spoilers!!@sithandor,#MayThe4thBeWithYou happy star wars day to the beautiful men of star wars <30:071.2K views2430,1,30,2,4,#MayThe4thBeWithYou,,0,94
MayThe4thBeWithYou,"6:27 AM · May 4, 2020",Melibeus@melibeus1,"Yoda?! Is that you?! 

#MayThe4thBeWithYou
@GettyMuseum Ms. 107, f. 112853",0,53,1,28,#MayThe4thBeWithYou,@GettyMuseum,0,74
MayThe4thBeWithYou,"6:27 AM · May 4, 2020",Jack@jackdhill1,"Happy Star Wars Day! 

#MayThe4thBeWithYou19",0,9,,1,#MayThe4thBeWithYou,,0,44
MayThe4thBeWithYou,"6:26 AM · May 4, 2020",Hacker T Dog@HackerTDog,"What do you call a nervous Jedi?
Panicking Skywalker.
#MayThe4thBeWithYou62597",0,97,6,25,#MayThe4thBeWithYou,,0,78
MayThe4thBeWithYou,"6:20 AM · May 4, 2020",Richard Jones@RichLJones,"It’s our first wedding anniversary today. Definitely not how we imagined it. But quite honestly, fuck it. We’re safe, our family and friends are well, things are slowly getting better, and we have each other. #MayThe4thBeWithYou48",0,8,4,,#MayThe4thBeWithYou,,0,230
MayThe4thBeWithYou,"8:02 AM · May 4, 2020",kit⁵⁰¹ || TCW FINALE SPOILERS @amidalasaga,"#MayThe4thBeWithYou i grew up in a family full of SW fans watching the clone wars & i always looked up to ahsoka, always wanted to be just like her. SW means so much to me & always has, & i’m so grateful for the journey it + the movies have taken me on. thank you star wars 215",0,15,,2,#MayThe4thBeWithYou,,0,277
MayThe4thBeWithYou,"7:43 AM · May 4, 2020",Meyrick Lodge 7295@Meyrick7295,Happy Star Wars Day. #MayThe4thBeWithYou1423,0,23,1,4,#MayThe4thBeWithYou,,0,44
MayThe4thBeWithYou,"7:23 AM · May 4, 2020",Justin Jett@JustinJett_,"DARTH VADER HOLDING A BLUE LIGHTSABER

#MayThe4thBeWithYou1964",0,64,1,9,#MayThe4thBeWithYou,,0,62
MayThe4thBeWithYou,"7:07 AM · May 4, 2020",Tom Mauchline at home@TomMauchline,For #MayThe4thBeWithYou Disney+ have changed the preview pics on Star Wars films to the concept art which is quite fun3,0,3,,,#MayThe4thBeWithYou,,0,119
MayThe4thBeWithYou,"6:07 AM · May 4, 2020",Paul Mackie@paulmac708,Happy let's argue about how bad certain instalments are day everyone #MayThe4thBeWithYouGIF111,1,11,,1,#MayThe4thBeWithYou,,0,94
MayThe4thBeWithYou,"6:05 AM · May 4, 2020",Carlos Balsalobre@cbalsalobre,"May you increase your force production capabilities, even with the lockdown  #MayThe4thBeWithYouGIF8",1,8,,,#MayThe4thBeWithYou,,0,100
MayThe4thBeWithYou,"6:03 AM · May 4, 2020",Nyrotike@nyrotike,#MayThe4thBeWithYou This is a friendly reminder to not sleep on Solo15,0,5,1,,#MayThe4thBeWithYou,,0,70
MayThe4thBeWithYou,"6:02 AM · May 4, 2020",iza | may the 4th be with you@solofxrce,I miss them so much  #MayThe4thBeWithYou12143,0,43,1,21,#MayThe4thBeWithYou,,0,45
MayThe4thBeWithYou,"5:46 AM · May 4, 2020",Andy@ThatGeekAndy,"Happy May the 4th everyone!!

Especially to all the friends that I’ve made through this fandom! 

#MayThe4thBeWithYou13",0,13,,,#MayThe4thBeWithYou,,0,119
MayThe4thBeWithYou,"5:45 AM · May 4, 2020",v | tcw spoliers@anakinskyguyyy,happy star wars day to the best movie character of all time #MayThe4thBeWithYou749239,0,239,7,49,#MayThe4thBeWithYou,,0,85
MayThe4thBeWithYou,"5:42 AM · May 4, 2020",Mike@mikeibrra,happy (early) Star Wars day #MayThe4thBeWithYou now lets get this clone wars finale tomorrow 532202,0,202,5,32,#MayThe4thBeWithYou,,0,99
MayThe4thBeWithYou,"5:40 AM · May 4, 2020",tcw spoilers !! | the finale broke me .@padmesanckin,"“𝙏𝙝𝙚 𝙛𝙤𝙧𝙘𝙚 𝙞𝙨 𝙬𝙞𝙩𝙝 𝙮𝙤𝙪 𝙮𝙤𝙪𝙣𝙜 𝙎𝙠𝙮𝙬𝙖𝙡𝙠𝙚𝙧, 𝙗𝙪𝙩 𝙮𝙤𝙪 𝙖𝙧𝙚 𝙣𝙤𝙩 𝙖 𝙅𝙚𝙙𝙞 𝙮𝙚𝙩.”
#MayThe4thBeWithYou2:15228.5K viewsFrom Alec Siegel (@)7186404",1,404,7,186,#MayThe4thBeWithYou,,0,131
MayThe4thBeWithYou,"5:40 AM · May 4, 2020",alyssa ‧͙⁺˚*･༓☾@stanahsoka,thank you #TheCloneWars for giving us one of the most emotional brother/sister dynamics in star wars #MayThe4thBeWithYou144831.7K,0,1.7K,14,483,"#TheCloneWars,#MayThe4thBeWithYou",,0,129
MayThe4thBeWithYou,"5:00 AM · May 4, 2020",alyssa ‧͙⁺˚*･༓☾@stanahsoka,#MayThe4thBeWithYou from one of the best star wars characters of all time #Ahsoka11252893,0,893,11,252,"#MayThe4thBeWithYou,#Ahsoka",,0,89
MayThe4thBeWithYou,"4:51 AM · May 4, 2020",may the 4th@bandofpilots,its a day to be thankful and remember  #MayThe4thBeWithYou5165361,0,361,5,165,#MayThe4thBeWithYou,,0,65
MayThe4thBeWithYou,"4:50 AM · May 4, 2020",iza | may the 4th be with you@solofxrce,"my queens 
#MayThe4thBeWithYou7177535",0,535,7,177,#MayThe4thBeWithYou,,0,37
MayThe4thBeWithYou,"4:47 AM · May 4, 2020",Irish Emergency Logistics Team@irishelt,"#MayThe4thBeWithYou
#Covid_19

Darth Vader - the hero we need in 2020. 272202",0,202,2,72,"#MayThe4thBeWithYou,#Covid_19",,0,77
MayThe4thBeWithYou,"4:35 AM · May 4, 2020",Ingrid Garcia @_IngridGarciar,"Happy Star Wars Day \o/.

#MayThe4thBeWithYou5125408",0,408,5,125,#MayThe4thBeWithYou,,0,52
MayThe4thBeWithYou,"4:29 AM · May 4, 2020",𝒟𝒶𝓃𝒾𝑒ℒ@BanterBing,"Happy May the 4th yall, lets celebrate with the best scene in SW history! #MayThe4thBeWithYou0:3622.3K views205311.2K",1,1.2K,20,531,#MayThe4thBeWithYou,,0,117
MayThe4thBeWithYou,"4:26 AM · May 4, 2020",Ashley@TeacherAshly,"Happy #MayThe4thBeWithYou 

From the oldest and cutest baby in the world.3244719",0,719,3,244,#MayThe4thBeWithYou,,0,80
MayThe4thBeWithYou,"4:20 AM · May 4, 2020",annaTCW SPOILERS@FILMVADER,happy star wars day to the one that started it all #MayThe4thBeWithYou166441.7K,0,1.7K,16,644,#MayThe4thBeWithYou,,0,79
MayThe4thBeWithYou,"12:40 AM · May 4, 2020",Tony Coffey@The__Goomba,"*Take a drink everytime you see this exact tweet today* 
#MayThe4thBeWithYouGIF6737",1,37,6,7,#MayThe4thBeWithYou,,0,83
MayThe4thBeWithYou,"11:34 PM · May 3, 2020",Hernie Guerrero@HernieFG,"Good Soldiers Follow Orders.
#MayThe4thBeWithYou
#CloneWars868382",0,382,8,68,"#MayThe4thBeWithYou,#CloneWars",,0,65
MayThe4thBeWithYou,"11:13 PM · May 3, 2020",alexis @theriseofren,happy may 4th to the last jedi :) #MayThe4thBeWithYou8.9K views0:00 / 0:163103305,1,305,3,103,#MayThe4thBeWithYou,,0,81
MayThe4thBeWithYou,"11:00 PM · May 3, 2020",mauldalorian~maythe4thbewithyou@phantomjedii,thank you star wars. #MayThe4thBeWithYou74851.2K,0,1.2K,7,485,#MayThe4thBeWithYou,,0,48
MayThe4thBeWithYou,"10:58 PM · May 3, 2020",selin @kylogalaxy,what would i do without my queens  #MayThe4thBeWithYou124671.2K,0,1.2K,12,467,#MayThe4thBeWithYou,,0,63
MayThe4thBeWithYou,"3:41 AM · May 4, 2020",Raísa Pedra ⊃∪∩⪽ ⎊ @QueenSoloWf,"The best moments of Star Wars

May the force be with you

#MayThe4thBeWithYou229111",0,111,2,29,#MayThe4thBeWithYou,,0,83
MayThe4thBeWithYou,"3:30 AM · May 4, 2020",𝓭𝓮𝓮@thislilstangirl,happy may 4th y’all. remembering the best star stars movie for female empowermentthe last jedi is that bitch #MayThe4thBeWithYou24154549,0,549,24,154,#MayThe4thBeWithYou,,0,136
MayThe4thBeWithYou,"3:26 AM · May 4, 2020",Ben_Dover@ben_dover_74,"Who doesn’t want a Wookiee 

RIP Carrie and Pete 

#MayThe4thBeWithYou218115",0,115,2,18,#MayThe4thBeWithYou,,0,76
MayThe4thBeWithYou,"3:16 AM · May 4, 2020",kathleen@ceraIde,happy star wars day!!!! thank u star wars for changing my life #MayThe4thBeWithYou139151,0,151,1,39,#MayThe4thBeWithYou,,0,88
MayThe4thBeWithYou,"9:42 PM · May 3, 2020",medusa | happy@poisonvals,"happy star wars day 
#maythe4thbewithyou1663",0,63,,16,#maythe4thbewithyou,,0,44
MayThe4thBeWithYou,"9:00 PM · May 3, 2020",Karina Fay@KarinaFayArt,"Good morning :)
A comic, if I May
#MayThe4thBeWithYou 
Too1624",0,24,1,6,#MayThe4thBeWithYou,,0,62
MayThe4thBeWithYou,"8:48 PM · May 3, 2020",Dr. Malcolm Davis@Dr_M_Davis,To all my followers on Twitter... #MayThe4thBeWithYou1440,0,40,1,4,#MayThe4thBeWithYou,,0,57
MayThe4thBeWithYou,"8:23 PM · May 3, 2020",My Rogue Podcast@myroguepodcast,"2020 in a nutshell. May the Force be with us all. 

#starwarsmemes #MayThe4thBeWithYou 

Meme cred: @starwarsmemes_ig11253690",0,690,11,253,"#starwarsmemes,#MayThe4thBeWithYou",,0,125
MayThe4thBeWithYou,"12:59 AM · May 4, 2020",𝔽𝕚𝕖𝕟𝕕𝕚𝕟𝕘 𝔽𝕠𝕣 𝔽𝕠𝕝𝕝𝕠𝕨𝕖𝕣𝕤 @Fiend4Follows,"For all you Star Wars fans, which Star Wars character is your favourite? 

#MayThe4thBeWithYou
#StarWarsDay8723154",0,154,87,23,"#MayThe4thBeWithYou,#StarWarsDay",,0,114
MayThe4thBeWithYou,"12:44 AM · May 4, 2020",ʑɛɛ.@saturniine,"Happy International Star Wars Day, fellow nerds.

#MayThe4thBeWithYou 9",0,9,,,#MayThe4thBeWithYou,,0,71
MayThe4thBeWithYou,"12:24 AM · May 4, 2020",Deadn00b@Deadn00b1,#MayThe4thBeWithYou I'm just gonna celebrate the day playing Republic Commando and watching the final episode of The Clone Wars.3524,0,24,3,5,#MayThe4thBeWithYou,,0,132
MayThe4thBeWithYou,"12:03 AM · May 4, 2020",Andrea Compton@andreacompton,#MayThe4thBeWithYou always GIF7147545,1,545,7,147,#MayThe4thBeWithYou,,0,37
MayThe4thBeWithYou,"4:41 PM · May 3, 2020",Katie ✧ MAY THE 4TH ᴍᴜʟᴛɪғᴀɴᴅᴏᴍ@skywidala,Prequel trilogy art for #MayThe4thBeWithYou11277,0,77,1,12,#MayThe4thBeWithYou,,0,48
MayThe4thBeWithYou,"4:05 PM · May 3, 2020",Kelly@coaxiumm,"happy star wars day my dudes
#MayThe4thBeWithYou264160",0,160,2,64,#MayThe4thBeWithYou,,0,54
MayThe4thBeWithYou,"3:30 PM · May 3, 2020",Cinematic Captures@CineCaptures,I've just seen the final episode of Star Wars The Clone Wars... Nothing prepares you for this.. I cheered... I shouted... I fist pumped the air.. I cried... I stood and cheered. It's absolutely everything you hoped it was gonna be. #MayThe4thBeWithYou781932K,0,2K,78,193,#MayThe4thBeWithYou,,0,258
MayThe4thBeWithYou,"2:47 PM · May 3, 2020",Darth Vader No1™@Darth_VaderNo1,Moving to a near Earth orbit in preparation for #MayThe4thBeWithYouGIF21644,1,44,2,16,#MayThe4thBeWithYou,,0,75
MayThe4thBeWithYou,"9:52 AM · May 3, 2020",Paul Day@PaulDayMK,Let me be the first to wis you a Happy Intergalactic Star Wars Day #MayThe4thBeWithYou11786,0,86,1,17,#MayThe4thBeWithYou,,0,91
MayThe4thBeWithYou,"11:19 PM · May 3, 2020",Alex Wright@ShinyAlex,I didn’t choose the Porg life. #MayThe4thBeWithYou12,0,12,,,#MayThe4thBeWithYou,,0,52
MayThe4thBeWithYou,"11:00 PM · May 3, 2020",Dein/em Daddy@MHP2002,"4 LiebelingsMomente in StarWars!

#MayThe4thBeWithYou 

1/2 : Favourite Fights 
3 : Epic
4 : You know why.413",0,13,4,,#MayThe4thBeWithYou,,0,109
MayThe4thBeWithYou,"10:56 PM · May 3, 2020",Stardome_nz@Stardome_nz,#MayThe4thBeWithYou ! Happy Star Wars Day! We asked our staff to recreate scenes from Star Wars at home. How’d they do? 422,0,22,,4,#MayThe4thBeWithYou,,0,123
MayThe4thBeWithYou,"10:42 PM · May 3, 2020",Sʏʟᴠᴇʀ@TheSylverPro,"Happy #StarWarsDay #MayThe4thBeWithYou 

Merci Star Wars 12065",0,65,1,20,"#StarWarsDay,#MayThe4thBeWithYou",,0,62
MayThe4thBeWithYou,"1:23 PM · May 2, 2020",Lauren Hicks@MsHicks18,My students don’t know what they’re in for on Monday. I recorded my lessons as Yoda for Star Wars Day!! #MayThe4thBeWithYou3140,0,40,3,1,#MayThe4thBeWithYou,,0,127
MayThe4thBeWithYou,"10:56 AM · May 2, 2020",name loves Mega Man@GrayhawkDakota,People really out here saying Vader isn’t Anakin. #MayThe4thBeWithYou5224,0,24,5,2,#MayThe4thBeWithYou,,0,73
MayThe4thBeWithYou,"7:52 PM · May 1, 2020",Heroes of the Galaxy Podcast@galaxyheroespod,Here’s some good news: episode one of Heroes of the Galaxy drops May 4th  #MayThe4thBeWithYou1728,0,28,1,7,#MayThe4thBeWithYou,,0,97
MayThe4thBeWithYou,"6:34 AM · May 1, 2020",Sarah Zetty@SarahZetty,Is it a Jedi who’s lifting the MCO on May the 4th?  Hrm.. #MayThe4thBeWithYouGIF2467,1,67,,24,#MayThe4thBeWithYou,,0,84
MayThe4thBeWithYou,"9:41 PM · May 3, 2020",Megan@_mharvey,"Yes, I am totally theming my zoom background...
#MayThe4thBeWithYou4119",0,19,4,1,#MayThe4thBeWithYou,,0,71
MayThe4thBeWithYou,"9:30 PM · May 3, 2020",TheBMovieVault@TheBMovieVault,The traditional #MayThe4thBeWithYou poster post.1525,0,25,1,5,#MayThe4thBeWithYou,,0,52
MayThe4thBeWithYou,"9:30 PM · May 3, 2020",Mr. Notanee Bourassa (SSM x 2)@DJHardwired,Tomorrow is May the Fourth. Don't let a potentially fun day slip by. #MayThe4thBeWithYou113,0,13,,1,#MayThe4thBeWithYou,,0,91
MayThe4thBeWithYou,"8:15 PM · May 3, 2020",BardWars@bardwars,Who's up for some #MayThe4thBeWithYou fun tomorrow? Throughout the day I'm going to tweet pictures of Star Wars characters and I'd like to see which Shakespeare quote you think sums them up. Can't wait to see what you come up with!22384,0,84,2,23,#MayThe4thBeWithYou,,0,236
MayThe4thBeWithYou,"10:28 PM · Apr 30, 2020",Beautiful Tomorrow TV@DisneyIRLTV,"New image of Asho Katano 
Disney Designer Ears Collection dropping on #MayThe4thBeWithYou19",0,9,,1,#MayThe4thBeWithYou,,0,91
MayThe4thBeWithYou,"8:35 PM · Apr 30, 2020",Noyon7@HasibNoyon7,"The Most Memorabile Month Start 

#MayThe4thBeWithYou2",0,2,,,#MayThe4thBeWithYou,,0,54
MayThe4thBeWithYou,"1:47 PM · Apr 28, 2020",B0lverk@Bolverk15,"#MayThe4thBeWithYou 

Fuck the Sequels
Watch the Expanse instead
Fuck Kathleen Kennedy
Fuck Disney
Fuck Bob Iger
Fuck Hollywood
Stan John Boyega
Epstein didn't kill himself51077",0,77,5,10,#MayThe4thBeWithYou,,0,177
MayThe4thBeWithYou,"11:41 AM · Apr 28, 2020", MariaThePawdawan @mariatpawdawan,"Wish me luck that the force will be with my finger for that all important R1 button! 
#MayThe4thBeWithYou422",0,22,,4,#MayThe4thBeWithYou,,0,108
MayThe4thBeWithYou,"5:59 AM · Apr 28, 2020",BoB@BoBRukh,"""Now I become death. The destroyer of worlds.""
-Walt Disney
#MayThe4thBeWithYou212",0,12,,2,#MayThe4thBeWithYou,,0,82
MayThe4thBeWithYou,"3:00 PM · May 3, 2020",伊藤衆人@wpsodoru,"May the 4th Be With You.

#スターウォーズの日 #StarWarsDay #MayThe4thBeWithYou #フォースと共にあらんことをGIF1368",1,68,1,3,"#スターウォーズの日,#StarWarsDay,#MayThe4thBeWithYou,#フォースと共にあらんことを",,0,91
MayThe4thBeWithYou,"2:28 PM · May 3, 2020",Christopher Joonas Tiainen@chris_joonas,#MayThe4thBeWithYou May 4th7,0,7,,,#MayThe4thBeWithYou,,0,28
MayThe4thBeWithYou,"2:05 PM · May 3, 2020",Girls With Sabers @GirlswSabers,"Happy May the 4th Eve! 

#MayThe4th #MayThe4thBeWithYouGIF11265",1,65,1,12,"#MayThe4th,#MayThe4thBeWithYou",,0,63
MayThe4thBeWithYou,"1:38 PM · May 3, 2020",LevelUpResins@LevelUpResins,"Coming on Monday 

Glow in the Dark X Wings, who wants one?!

#StarWars #MayThe4thBeWithYou3",0,3,,,"#StarWars,#MayThe4thBeWithYou",,0,92
MayThe4thBeWithYou,"2:08 PM · May 1, 2020",RockLoveJewelry@RockLoveJewelry,"GIVEAWAY
A first glimpse of our newest pieces celebrating Star Wars #Maythe4thbeWithYou! One lucky follower will win the very FIRST pair of #StarWars | @RockLoveJewelry The Child Earrings before they even go on sale!

RULES TO ENTER IN THREADGIF3816141",1,141,38,16,"#Maythe4thbeWithYou,#StarWars",@RockLoveJewelry,0,252
MayThe4thBeWithYou,"1:34 PM · May 1, 2020",Weetie / Weetpixx@WeetieTV,"So somehow this happened... 
4k followers on Twitch.. what the actual fudge?!
We will be celebrating 4k on #MayThe4thBeWithYou with a community game & dranks night on Monday. Time TBA.155121",0,121,15,5,#MayThe4thBeWithYou,,0,190
MayThe4thBeWithYou,"5:41 AM · May 1, 2020",Himansh Chawla@HimanshChawla,"#MayThe4thBeWithYou
Modi ji getting ready for 3rd May Speech...
Ye toh trailer tha...3",0,3,,,#MayThe4thBeWithYou,,0,86
MayThe4thBeWithYou,"4:32 PM · Apr 28, 2020",who cares@imjustabot2020,Twitter wasn't too happy about this reply #MayThe4th #MayThe4thBeWithYou17,0,7,1,,"#MayThe4th,#MayThe4thBeWithYou",,0,74
MayThe4thBeWithYou,"11:59 PM · Apr 27, 2020",Rebecca Ann Jean Bell@RebeccaAnnJean1,"The announcement everyone has been waiting for!
 
#MayThe4thBeWithYou40391.7K",0,1.7K,40,39,#MayThe4thBeWithYou,,0,77
MayThe4thBeWithYou,"8:59 AM · May 2, 2020",Jay@GreendotEmo,#NowWatching Rogue One: A Star Wars Story 4K #MayThe4thBeWithYou113,0,3,1,1,"#NowWatching,#MayThe4thBeWithYou",,0,67
MayThe4thBeWithYou,"5:00 AM · May 2, 2020",MarquetteLawLibrary@MarquetteLawLib,Another Jedi weekend. Steady on. #MayThe4thBeWithYou @mulaw2,0,2,,,#MayThe4thBeWithYou,@mulaw,0,60
MayThe4thBeWithYou,"3:01 AM · May 2, 2020",有山美紀@mikiariyama,Only one more #CloneWars episode to go and it will release on #MayThe4thBeWithYou however May 5TH aka #MaySith would've been much better.19,0,9,1,,"#CloneWars,#MayThe4thBeWithYou,#MaySith",,0,139
MayThe4thBeWithYou,"12:33 AM · May 2, 2020",TC RESTANI@AfterHoursTC,#FF my buddy @TheRealAndiLand who does one hell of a Leia Cosplay! Happy almost #MayThe4thBeWithYou2540,0,40,2,5,"#FF,#MayThe4thBeWithYou",@TheRealAndiLand,0,103
MayThe4thBeWithYou,"8:20 AM · Apr 28, 2020",WarioDS@Herpder48537648,Replying to @disneyplus#MayThe4thBeWithYou #MayThe4th @DisneyPlus Anakin sure is a bit special with his endless love of sand.,0,,,,"#MayThe4thBeWithYou,#MayThe4th","@disneyplus,@DisneyPlus",0,125
MayThe4thBeWithYou,"5:41 AM · Apr 28, 2020",Wes c-w@WESEV_CW,"#MayThe4thBeWithYou @Disney 
Favorite memory35",0,5,,3,#MayThe4thBeWithYou,@Disney,0,46
MayThe4thBeWithYou,"8:10 PM · Apr 27, 2020",BoB@BoBRukh,#MayThe4thBeWithYou and may your daddy be kind.14,0,4,,1,#MayThe4thBeWithYou,,0,49
MayThe4thBeWithYou,"7:22 PM · Apr 27, 2020",Chris Messina@chrismessina,"By using any hashtag, in digital or physical media, you hereby agree to irrevocably license all content containing, related to, or identified by that hashtag to the public domain, for free and unrestricted use, in perpetuity + 1000 Earth years.

#MayThe4thBeWithYou #FuckOffQuote TweetDisney+@disneyplus · Apr 27By sharing your message with us using #MayThe4th, you agree to our use of the message and your account name in all media and our terms of use here: http://disneytermsofuse.comShow this thread53199",0,99,5,31,"#MayThe4thBeWithYou,#FuckOff",,0,508
MayThe4thBeWithYou,"11:40 AM · Apr 30, 2020",Stormtrooper AL-4444@StormtrooperAl,"I’m proud to have raised over £1,000 for mental health charity @stem4org - time to hang up my suit for a bit...or is it? #MayThe4thBeWithYou12",0,2,,1,#MayThe4thBeWithYou,@stem4org,0,142
MayThe4thBeWithYou,"10:59 AM · Apr 30, 2020",Technology @ The British Library@TechnologyJobs6,Our team are getting ready for Star Wars Day!  #MayThe4thBeWithYou #StarWars #LegoStarWars15,0,5,1,,"#MayThe4thBeWithYou,#StarWars,#LegoStarWars",,0,92
